TIME	GEO	UNIT	INDX	COICOP	Value	Flag and Footnotes		
2016M07	France	Index	 2015=100	Agricultural commodity price index	Vegetables	104.2	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Potatoes	184.8	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.4	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	106.6	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	104.2	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Beer	99.8	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Food	101.4	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	94.8	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Bread	94.2	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Meat	100.1	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	94.3	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Pork	118.6	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	97.3	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.5	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M08	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	92.3	e
2016M08	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	93.6	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	93.6	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	93.6	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Eggs	81.2	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	96.7	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Butter	93	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M08	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	96.7	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Fruit	103.4	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Vegetables	104.7	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Potatoes	190.7	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.6	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	104.8	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	104.5	e	
2016M08	France	Index	 2015=100	Agricultural commodity price index	Beer	104.5	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Food	102	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	95.5	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Bread	95.2	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Meat	99.8	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	93.9	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Pork	117	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	99.9	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.4	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M09	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	94.4	e
2016M09	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	94.6	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	94.6	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	94.6	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Eggs	91	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	98.4	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Butter	93.9	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M09	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	98.4	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Fruit	102.8	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Vegetables	106	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Potatoes	192.9	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Sugar	102.2	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	104.8	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	104.8	e	
2016M09	France	Index	 2015=100	Agricultural commodity price index	Beer	105.4	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Food	102.4	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	95.1	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Bread	94.4	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Meat	98.5	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	93.6	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Pork	109.7	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	103.3	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.4	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M10	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	97.2	e
2016M10	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	95.7	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	95.7	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	95.7	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Eggs	110.2	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	101.8	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Butter	94.9	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M10	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	101.8	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Fruit	103.8	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Vegetables	108.3	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Potatoes	191.5	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Sugar	103.3	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	106.4	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	105.2	e	
2016M10	France	Index	 2015=100	Agricultural commodity price index	Beer	102.4	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Food	102.9	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	95.3	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Bread	94.5	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Meat	97.9	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	93.8	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Pork	106	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	103.2	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.4	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M11	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	99.4	e
2016M11	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	97.1	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	97.1	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	97.1	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Eggs	120.7	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	104.8	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Butter	96.3	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M11	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	104.8	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Fruit	104.4	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Vegetables	110.6	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Potatoes	191.5	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Sugar	104	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	107.2	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	105.1	e	
2016M11	France	Index	 2015=100	Agricultural commodity price index	Beer	100.9	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Food	103.6	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	96.3	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Bread	95.3	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Meat	98	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	94.7	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Pork	105.1	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	99.6	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.4	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M12	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	101.1	e
2016M12	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	99	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	99	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	99	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Eggs	120.5	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	107.5	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Butter	98.4	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M12	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	107.5	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Fruit	104.7	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Vegetables	113.5	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Potatoes	192.8	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Sugar	104.2	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	107.1	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	104.6	e	
2016M12	France	Index	 2015=100	Agricultural commodity price index	Beer	100.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Food	104.4	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	97.9	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Bread	97.1	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Meat	98.7	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	96.2	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Pork	106.9	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	92.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.3	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2017M01	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	102.6	e
2017M01	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	101.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	101.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	101.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Eggs	109.8	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	109.7	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Butter	101.6	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2017M01	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	109.7	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Fruit	104.6	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Vegetables	117.7	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Potatoes	195.7	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Sugar	103.9	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	106.1	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	103.6	e	
2017M01	France	Index	 2015=100	Agricultural commodity price index	Beer	102.3	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Food	104.7	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	98.3	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Bread	97.2	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Meat	99.7	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.4	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Pork	109.2	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	89.9	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.2	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2017M02	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	103	e
2017M02	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	102.8	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	102.8	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	102.8	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Eggs	105.2	e	
2017M02	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	109.4	e	
